Word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
beneficial,1,0,0,0,0,0,0,0,0,0
benefit,1,0,0,0,0,0,0,0,0,0
benevolence,1,0,0,0,0,0,1,0,0,1
benign,1,0,0,0,0,0,1,0,0,0
bequest,0,0,0,0,0,0,0,0,0,1
bereaved,0,1,0,0,0,0,0,1,0,0
bereavement,0,1,0,0,0,0,0,1,0,0
bereft,0,1,0,0,0,0,0,0,0,0
berserk,0,1,1,0,0,0,0,0,0,0
berth,1,0,0,0,0,0,0,0,0,0
bestial,0,1,0,0,1,1,0,0,0,0
betray,0,1,1,0,1,0,0,1,1,0
betrayal,0,1,1,0,1,0,0,1,0,0
betrothed,1,0,0,1,0,0,1,0,0,1
betterment,1,0,0,0,0,0,0,0,0,0
beverage,1,0,0,0,0,0,0,0,0,0
beware,0,1,0,1,0,1,0,0,0,0
bewildered,0,1,0,0,0,1,0,0,1,0
bewilderment,0,0,0,0,0,1,0,0,1,0
bias,0,1,1,0,0,0,0,0,0,0
biased,0,1,0,0,0,0,0,0,0,0
biblical,1,0,0,0,0,0,0,0,0,0
bickering,0,1,1,0,1,0,0,0,0,0
biennial,0,0,0,1,0,0,0,0,0,0
bier,0,1,0,0,0,1,0,1,0,0
bigot,0,1,1,0,1,1,0,0,0,0
bigoted,0,1,1,0,1,1,0,1,0,0
bile,0,1,1,0,1,0,0,0,0,0
bilingual,1,0,0,0,0,0,0,0,0,0
biopsy,0,1,0,0,0,1,0,0,0,0
birch,0,1,1,0,1,1,0,0,0,0
birth,1,0,0,1,0,1,1,0,0,1
birthday,1,0,0,1,0,0,1,0,1,0
birthplace,0,1,1,0,0,0,0,0,0,0
bitch,0,1,1,0,1,1,0,1,0,0
bite,0,1,0,0,0,0,0,0,0,0
bitterly,0,1,1,0,1,0,0,1,0,0
bitterness,0,1,1,0,1,0,0,1,0,0
bizarre,0,1,0,0,0,0,0,0,1,0
black,0,1,0,0,0,0,0,1,0,0
blackjack,0,1,0,0,0,0,0,0,0,0
blackmail,0,1,1,0,0,1,0,0,0,0
blackness,0,1,0,0,0,1,0,1,0,0
blame,0,1,1,0,1,0,0,0,0,0
blameless,1,0,0,0,0,0,0,0,0,0
bland,0,1,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,0,0,0,1
blasphemous,0,1,1,0,1,0,0,0,0,0
blasphemy,0,1,1,0,0,0,0,0,0,0
blast,0,1,1,0,0,1,0,0,1,0
blatant,0,1,1,0,1,0,0,0,0,0
blather,0,1,0,0,0,0,0,0,0,0
blaze,0,1,1,0,0,0,0,0,0,0
bleak,0,1,0,0,0,0,0,1,0,0
bleeding,0,1,0,0,1,1,0,1,0,0
blemish,0,1,1,0,1,1,0,1,0,0
bless,1,0,0,1,0,0,1,0,0,1
blessed,1,0,0,0,0,0,1,0,0,0
blessing,1,0,0,1,0,0,1,0,0,1
blessings,1,0,0,1,0,0,1,0,1,1
blight,0,1,0,0,1,1,0,1,0,0
blighted,0,1,0,0,1,0,0,1,0,0
blind,0,1,0,0,0,0,0,0,0,0
blinded,0,1,0,0,0,0,0,0,0,0
blindfold,0,0,0,1,0,1,0,0,1,0
blindly,0,1,0,0,0,0,0,1,0,0
blindness,0,1,0,0,0,0,0,1,0,0
bliss,1,0,0,0,0,0,1,0,0,0
blissful,1,0,0,0,0,0,1,0,0,0
blister,0,1,0,0,1,0,0,0,0,0
blitz,0,0,0,0,0,0,0,0,1,0
bloated,0,1,0,0,1,0,0,0,0,0
blob,0,1,0,0,1,1,0,0,0,0
blockade,0,1,1,0,0,1,0,1,0,0
bloodless,1,0,0,0,0,0,0,0,0,0
bloodshed,0,1,1,0,1,1,0,1,1,0
bloodthirsty,0,1,1,0,1,1,0,0,0,0
bloody,0,1,1,0,1,1,0,1,0,0
bloom,1,0,0,1,0,0,1,0,0,1
blossom,1,0,0,0,0,0,1,0,0,0
blot,0,1,0,0,0,0,0,0,0,0
blower,0,1,0,0,0,0,0,0,0,0
blowout,0,1,0,0,0,0,0,0,0,0
blue,0,0,0,0,0,0,0,1,0,0
blues,0,1,0,0,0,1,0,1,0,0
bluff,0,1,0,0,0,0,0,0,0,0
blunder,0,1,0,0,1,0,0,1,0,0
blur,0,1,0,0,0,0,0,0,0,0
blurred,0,1,0,0,0,0,0,0,0,0
blush,0,1,0,0,0,0,0,0,0,0
board,0,0,0,1,0,0,0,0,0,0
boast,1,1,0,0,0,0,0,0,0,0
boasting,0,1,0,0,0,0,0,0,0,0
bodyguard,1,0,0,0,0,0,0,0,0,1
bog,0,1,0,0,0,0,0,0,0,0
bogus,0,1,1,0,1,0,0,0,0,0
boil,0,1,0,0,1,0,0,0,0,0
boilerplate,0,1,0,0,0,0,0,0,0,0
boisterous,1,1,1,1,0,0,1,0,0,0
bold,1,0,0,0,0,0,0,0,0,0
boldness,1,0,0,0,0,0,0,0,0,0
bolster,1,0,0,0,0,0,0,0,0,0
bomb,0,1,1,0,0,1,0,1,1,0
bombard,0,1,1,0,0,1,0,0,0,0
bombardment,0,1,1,0,0,1,0,0,0,0
bombed,0,1,0,0,1,0,0,0,0,0
bomber,0,0,0,0,0,1,0,1,0,0
bonanza,1,0,0,0,0,0,1,0,0,0
bondage,0,1,0,0,0,1,0,1,0,0
bonds,0,1,0,0,0,0,0,0,0,0
bonne,1,0,0,0,0,0,0,0,0,0
bonus,1,0,0,1,0,0,1,0,1,0
boo,0,1,0,0,0,0,0,0,0,0
booby,0,1,0,0,0,0,0,0,0,0
bookish,1,0,0,0,0,0,0,0,0,0
bookshop,1,0,0,0,0,0,0,0,0,0
bookworm,1,1,0,0,0,0,0,0,0,0
boomerang,0,0,0,1,0,0,0,0,0,1
boon,1,0,0,0,0,0,0,0,0,0
booze,0,1,0,0,0,0,0,0,0,0
bore,0,1,0,0,0,0,0,0,0,0
boredom,0,1,0,0,0,0,0,1,0,0
boring,0,1,0,0,0,0,0,0,0,0
borrower,0,1,0,0,0,0,0,0,0,0
bother,0,1,0,0,0,0,0,0,0,0
bothering,0,1,1,0,0,0,0,1,0,0
bottom,0,1,0,0,0,0,0,1,0,0
bottomless,0,0,0,0,0,1,0,0,0,0
bound,0,1,0,0,0,0,0,0,0,0
bountiful,1,0,0,1,0,0,1,0,0,0
bounty,1,0,0,1,0,0,1,0,0,1
bouquet,1,0,0,0,0,0,1,0,0,1
bout,0,1,1,0,0,0,0,0,0,0
bovine,0,1,0,0,1,0,0,0,0,0
bowels,0,0,0,0,1,0,0,0,0,0
boxing,0,0,1,0,0,0,0,0,0,0
boy,0,1,0,0,1,0,0,0,0,0
boycott,0,1,0,0,0,0,0,0,0,0
brag,0,1,0,0,0,0,0,0,0,0
brains,1,0,0,0,0,0,0,0,0,0
bran,0,0,0,0,1,0,0,0,0,0
brandy,0,1,0,0,0,0,0,0,0,0
bravado,0,1,0,0,0,0,0,0,0,0
bravery,1,0,0,0,0,0,0,0,0,0
brawl,0,1,1,0,1,1,0,0,0,0
brazen,0,1,1,0,0,0,0,0,0,0
breach,0,1,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,1,0
breakdown,0,1,0,0,0,0,0,0,0,0
breakfast,1,0,0,0,0,0,0,0,0,0
breakneck,0,1,0,0,0,0,0,0,0,0
breakup,0,1,0,0,0,0,0,1,0,0
bribe,0,1,0,0,0,0,0,0,0,0
bribery,0,1,0,0,1,0,0,0,0,0
bridal,1,0,0,1,0,0,1,0,0,1
bride,1,0,0,1,0,0,1,0,0,1
bridegroom,1,0,0,1,0,0,1,0,0,1
bridesmaid,1,0,0,0,0,0,1,0,0,1
brigade,0,1,0,0,0,1,0,0,0,0
brighten,1,0,0,0,0,0,1,0,1,1
brightness,1,0,0,0,0,0,0,0,0,0
brilliant,1,0,0,1,0,0,1,0,0,1
brimstone,0,1,1,0,0,1,0,0,0,0
bristle,0,1,0,0,0,0,0,0,0,0
broadside,0,1,0,1,0,0,0,0,0,0
brocade,1,0,0,0,0,0,0,0,0,0
broil,0,1,1,0,0,0,0,0,0,0
broke,0,1,0,0,0,1,0,1,0,0
broken,0,1,1,0,0,1,0,1,0,0
brothel,0,1,0,0,1,0,0,0,0,0
brother,1,0,0,0,0,0,0,0,0,1
brotherhood,1,0,0,0,0,0,0,0,0,1
brotherly,1,0,0,1,0,0,1,0,0,1
bruise,0,1,0,1,0,0,0,0,0,0
brunt,0,1,1,0,0,0,0,0,0,0
brutal,0,1,1,0,0,1,0,0,0,0
brutality,0,1,1,0,0,1,0,0,0,0
brute,0,1,1,0,0,1,0,1,0,0
buck,1,1,0,0,0,1,0,0,1,0
buddy,1,0,0,1,0,0,1,0,0,1
budget,0,0,0,0,0,0,0,0,0,1
buffet,0,1,1,0,0,0,0,0,0,0
bug,0,1,0,0,1,1,0,0,0,0
bugaboo,0,1,1,0,0,1,0,1,0,0
bugle,0,0,0,1,0,0,0,0,0,0
build,1,0,0,0,0,0,0,0,0,0
building,1,0,0,0,0,0,0,0,0,0
bulbous,0,1,0,0,0,0,0,0,0,0
bulldog,1,0,0,0,0,0,0,0,0,0
bulletproof,1,0,0,0,0,0,0,0,0,0
bully,0,1,1,0,0,1,0,0,0,0
bum,0,1,0,0,1,0,0,1,0,0
bummer,0,1,1,0,1,0,0,0,0,0
bunker,0,0,0,0,0,1,0,0,0,0
buoy,1,0,0,0,0,0,0,0,0,0
burdensome,0,1,0,0,0,1,0,1,0,0
bureaucracy,0,1,0,0,0,0,0,0,0,1
bureaucrat,0,1,0,0,1,0,0,0,0,0
burglar,0,1,0,0,1,1,0,0,0,0
burglary,0,1,0,0,0,0,0,0,0,0
burial,0,1,1,0,0,1,0,1,0,0
buried,0,1,0,0,0,1,0,1,0,0
burke,0,1,1,0,1,1,0,1,0,0
burlesque,0,0,0,0,0,0,0,0,1,0
burnt,0,1,0,0,1,0,0,0,0,0
bursary,0,0,0,0,0,0,0,0,0,1
bury,0,0,0,0,0,0,0,1,0,0
buss,1,0,0,0,0,0,1,0,0,0
busted,0,1,1,0,0,1,0,0,0,0
butcher,0,1,1,0,1,1,0,0,0,0
butler,1,0,0,0,0,0,0,0,0,1
butt,0,1,0,0,0,0,0,0,0,0
buttery,1,0,0,0,0,0,0,0,0,0
buxom,1,0,0,0,0,0,0,0,0,0
buzz,1,0,0,1,0,1,0,0,0,0
buzzed,0,1,0,0,0,0,0,0,0,0
bye,0,0,0,1,0,0,0,0,0,0
bylaw,0,0,0,0,0,0,0,0,0,1
cab,1,0,0,0,0,0,0,0,0,0
cabal,0,1,0,0,0,1,0,0,0,0
cabinet,1,0,0,0,0,0,0,0,0,1
cable,0,0,0,0,0,0,0,0,1,0
cacophony,0,1,1,0,1,0,0,0,0,0
cad,0,1,1,0,1,0,0,0,0,0
cadaver,0,1,0,0,1,1,0,1,1,0
cafe,1,0,0,0,0,0,0,0,0,0
cage,0,1,0,0,0,0,0,1,0,0
calamity,0,0,0,0,0,0,0,1,0,0
calculating,0,1,0,0,0,0,0,0,0,0
calculation,0,0,0,1,0,0,0,0,0,0
calculator,1,0,0,0,0,0,0,0,0,1
calf,1,0,0,0,0,0,1,0,0,1
callous,0,1,1,0,1,0,0,0,0,0
calls,0,1,0,1,0,0,0,0,0,1
calm,1,0,0,0,0,0,0,0,0,0
camouflage,0,0,0,0,0,0,0,0,1,0
camouflaged,0,0,0,0,0,0,0,0,1,0
campaigning,0,1,1,0,0,1,0,0,0,0
canary,1,0,0,0,0,0,0,0,0,0
cancel,0,1,0,0,0,0,0,1,0,0
cancer,0,1,1,0,1,1,0,1,0,0
candid,1,0,0,1,0,0,1,0,1,1
candidate,1,0,0,0,0,0,0,0,0,0
candied,1,0,0,0,0,0,0,0,0,0
cane,0,0,1,0,0,1,0,0,0,0
canker,0,1,1,0,1,0,0,0,0,0
cannibal,0,1,0,0,1,1,0,0,0,0
cannibalism,0,1,0,0,1,0,0,0,0,0
cannon,0,1,1,0,0,1,0,0,0,0
canons,0,0,0,0,0,0,0,0,0,1
cap,0,0,0,1,0,0,0,0,0,1
capitalist,1,0,0,0,0,0,0,0,0,0
captain,1,0,0,0,0,0,0,0,0,0
captivate,1,0,0,1,0,0,1,0,1,1
captivating,1,0,0,0,0,0,0,0,0,0
captive,0,1,0,0,0,1,0,1,0,0
captivity,0,1,0,0,0,0,0,1,0,0
captor,0,1,0,0,0,1,0,0,0,0
capture,0,1,0,0,0,0,0,0,0,0
carcass,0,1,0,0,1,1,0,1,0,0
carcinoma,0,1,0,0,0,1,0,1,0,0
cardiomyopathy,0,1,0,0,0,1,0,1,0,0
career,1,0,0,1,0,0,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0
carefully,1,0,0,0,0,0,0,0,0,0
carelessness,0,1,1,0,1,0,0,0,0,0
caress,1,0,0,0,0,0,0,0,0,0
caretaker,1,0,0,0,0,0,0,0,0,1
caricature,0,1,0,0,0,0,0,0,0,0
caries,0,1,0,0,1,0,0,0,0,0
carnage,0,1,1,0,1,1,0,1,1,0
carnal,0,1,0,0,0,0,0,0,0,0
carnivorous,0,1,0,0,0,1,0,0,0,0
carol,1,0,0,0,0,0,1,0,0,1
cartel,0,1,0,0,0,0,0,0,0,0
cartridge,0,0,0,0,0,1,0,0,0,0
cascade,1,0,0,0,0,0,0,0,0,0
case,0,1,0,0,0,1,0,1,0,0
cash,1,0,1,1,0,1,1,0,0,1
cashier,0,0,0,0,0,0,0,0,0,1
casket,0,1,0,0,0,1,0,1,0,0
caste,0,1,0,0,0,0,0,0,0,0
casualty,0,1,1,0,0,1,0,1,0,0
cataract,0,1,0,1,0,1,0,1,0,0
catastrophe,0,1,1,0,1,1,0,1,1,0
catch,0,0,0,0,0,0,0,0,1,0
catechism,0,0,0,0,1,0,0,0,0,0
categorical,1,0,0,0,0,0,0,0,0,0
cater,1,0,0,0,0,0,0,0,0,0
cathartic,1,0,0,0,0,0,0,0,0,0
cathedral,1,0,0,0,0,0,1,0,0,1
catheter,0,1,0,0,0,0,0,0,0,0
caution,0,1,1,1,0,1,0,0,0,0
cautionary,0,0,0,0,0,1,0,0,0,0
cautious,1,0,0,1,0,1,0,0,0,1
cautiously,1,0,0,0,0,1,0,0,0,0
cede,0,1,0,0,0,0,0,0,0,0
celebrated,1,0,0,1,0,0,1,0,0,0
celebrating,1,0,0,1,0,0,1,0,0,0
celebration,1,0,0,1,0,0,1,0,1,1
celebrity,1,1,1,1,1,0,1,0,1,1
celestial,1,0,0,1,0,0,1,0,0,0
cement,0,0,0,1,0,0,0,0,0,1
cemetery,0,1,0,0,0,1,0,1,0,0
censor,0,1,1,0,1,1,0,0,0,1
censure,0,1,0,0,0,0,0,0,0,0
center,1,0,0,0,0,0,0,0,0,1
centurion,1,0,0,0,0,0,0,0,0,0
cerebral,1,0,0,0,0,0,0,0,0,0
ceremony,1,0,0,0,0,0,1,0,1,0
certainty,1,0,0,0,0,0,0,0,0,0
certify,0,0,0,0,0,0,0,0,0,1
cess,0,1,0,0,1,0,0,0,0,0
cessation,0,1,0,0,0,0,0,0,0,0
chaff,0,1,1,0,0,1,0,0,0,0
chafing,0,1,0,0,0,0,0,0,0,0
chagrin,0,1,0,0,1,0,0,1,0,0
chairman,1,0,0,0,0,0,0,0,0,1
chairwoman,1,0,0,0,0,0,0,0,0,1
challenge,0,1,1,0,0,1,0,0,0,0
champion,1,0,0,1,0,0,1,0,0,1
chance,0,0,0,0,0,0,0,0,1,0
chancellor,0,0,0,0,0,0,0,0,0,1
change,0,0,0,0,0,1,0,0,0,0
changeable,0,0,0,1,0,0,0,0,1,0
chant,1,0,1,1,0,0,1,0,1,0
chaos,0,1,1,0,0,1,0,1,0,0
chaotic,0,1,1,0,0,0,0,0,0,0
chaplain,0,0,0,0,0,0,0,0,0,1
charade,0,1,0,0,0,0,0,0,0,0
chargeable,0,1,0,0,0,1,0,1,0,0
charger,1,0,0,0,0,0,0,0,0,0
charitable,1,0,0,1,0,0,1,0,0,1
charity,1,0,0,0,0,0,1,0,0,0
charm,1,0,0,0,0,0,0,0,0,0
charmed,1,1,0,0,0,0,1,0,0,0
charming,1,0,0,0,0,0,0,0,0,0
chart,0,0,0,0,0,0,0,0,0,1
chase,0,1,0,0,0,0,0,0,0,0
chasm,0,0,0,0,0,1,0,0,0,0
chastisement,0,1,0,0,0,0,0,0,0,0
chastity,1,0,0,1,0,0,0,0,0,1
chattering,1,0,0,0,0,0,0,0,0,0
chatty,0,1,0,0,0,0,0,0,0,0
cheap,0,1,0,0,0,0,0,0,0,0
cheat,0,1,1,0,1,0,0,0,0,0
checklist,1,0,0,0,0,0,0,0,0,1
cheer,1,0,0,1,0,0,1,0,1,1
cheerful,1,0,0,0,0,0,1,0,1,0
cheerfulness,1,0,0,1,0,0,1,0,0,1
cheering,1,0,0,0,0,0,1,0,0,0
cheery,1,0,0,1,0,0,1,0,0,0
cheesecake,0,1,0,0,0,0,0,0,0,0
chemist,1,0,0,0,0,0,0,0,0,1
cherish,1,0,0,1,0,0,1,0,1,1
cherry,1,0,0,0,0,0,0,0,0,0
chicane,0,1,0,1,0,0,0,0,1,1
chicken,0,0,0,0,0,1,0,0,0,0
chieftain,1,0,0,0,0,0,0,0,0,0
child,1,0,0,1,0,0,1,0,0,0
childhood,1,0,0,0,0,0,1,0,0,0
childish,0,1,0,0,0,0,0,0,0,0
chilly,0,1,0,0,0,0,0,0,0,0
chimera,0,0,0,0,0,1,0,0,1,0
chirp,1,0,0,0,0,0,1,0,0,0
chisel,1,0,0,0,0,0,0,0,0,0
chivalry,1,0,0,0,0,0,0,0,0,0
chloroform,0,1,0,0,0,0,0,0,0,0
chocolate,1,0,0,1,0,0,1,0,0,1
choice,1,0,0,0,0,0,0,0,0,0
choir,1,0,0,0,0,0,1,0,0,1
choke,0,1,1,0,0,0,0,1,0,0
cholera,0,1,0,0,1,1,0,1,0,0
chop,0,1,0,0,0,0,0,0,0,0
choral,1,0,0,0,0,0,1,0,0,0
chore,0,1,0,0,0,0,0,0,0,0
chorus,1,0,0,0,0,0,0,0,0,0
chosen,1,0,0,0,0,0,0,0,0,0
chowder,1,0,0,0,0,0,0,0,0,0
chronic,0,1,0,0,0,0,0,1,0,0
chronicle,1,0,0,0,0,0,0,0,0,1
chuckle,1,0,0,1,0,0,1,0,1,1
church,1,0,0,1,0,0,1,0,0,1
cider,1,0,0,0,0,0,0,0,0,0
cigarette,0,1,0,0,0,0,0,0,0,0
circumcision,1,0,0,0,0,0,0,0,0,0
circumvention,1,1,0,0,0,0,0,0,0,0
citizen,1,0,0,0,0,0,0,0,0,0
civil,1,0,0,0,0,0,0,0,0,0
civility,1,0,0,0,0,0,0,0,0,0
civilization,1,0,0,0,0,0,0,0,0,1
civilized,1,0,0,0,0,0,1,0,0,1
claimant,0,0,1,0,1,0,0,0,0,0
clairvoyant,1,0,0,0,0,0,0,0,0,0
clamor,0,1,1,1,1,0,0,0,1,0
clan,0,0,0,0,0,0,0,0,0,1
clap,1,0,0,1,0,0,1,0,0,1
clarify,1,0,0,0,0,0,0,0,0,0
clash,0,1,1,0,0,0,0,0,0,0
clashing,0,1,1,0,0,1,0,0,0,0
classic,1,0,0,0,0,0,0,0,0,0
classical,1,0,0,0,0,0,0,0,0,0
classics,1,0,0,0,0,0,1,0,0,0
classify,1,0,0,0,0,0,0,0,0,0
claw,0,1,1,0,0,1,0,0,0,0
clean,1,0,0,0,0,0,1,0,0,1
cleaning,1,0,0,0,0,0,0,0,0,0
cleanliness,1,0,0,0,0,0,0,0,0,0
cleanly,1,0,0,0,0,0,0,0,0,0
cleanse,1,0,0,0,0,0,0,0,0,0
cleansing,1,0,0,0,0,0,0,0,0,0
clearance,1,0,0,0,0,0,0,0,0,1
clearness,1,0,0,0,0,0,0,0,0,0
cleave,0,0,0,0,0,1,0,0,0,0
clerical,1,0,0,0,0,0,0,0,0,1
clever,1,0,0,0,0,0,0,0,0,0
cleverness,1,0,0,0,0,0,0,0,0,0
cliff,0,0,0,0,0,1,0,0,0,0
climax,1,0,0,1,0,0,1,0,1,1
clock,0,0,0,1,0,0,0,0,0,0
cloister,0,1,0,0,0,0,0,0,0,0
closeness,1,0,0,0,0,0,1,0,0,1
closure,1,0,0,1,0,0,1,1,0,0
clothe,1,0,0,0,0,0,0,0,0,0
clouded,0,1,0,0,0,0,0,1,0,0
cloudiness,0,1,0,0,0,1,0,0,0,0
cloudy,0,0,0,0,0,0,0,1,0,0
clown,1,0,0,1,0,0,1,0,1,0
clue,0,0,0,1,0,0,0,0,0,0
clump,0,1,0,0,0,0,0,0,0,0
clumsy,0,1,0,0,1,0,0,0,0,0
coach,0,0,0,0,0,0,0,0,0,1
coalesce,0,0,0,0,0,0,0,0,0,1
coalition,1,0,0,0,0,0,0,0,0,0
coast,1,0,0,0,0,0,0,0,0,0
coax,0,0,0,0,0,0,0,0,0,1
cobra,0,0,0,0,0,1,0,0,0,0
cocaine,0,1,0,0,0,0,0,1,0,0
coerce,0,1,1,0,1,1,0,0,0,0
coercion,0,1,1,0,1,1,0,1,0,0
coexist,1,0,0,0,0,0,0,0,0,1
coexisting,0,0,0,0,0,0,0,0,0,1
coffin,0,1,0,0,0,1,0,1,0,0
cogent,1,0,0,0,0,0,0,0,0,1
cognitive,1,0,0,0,0,0,0,0,0,0
coherence,1,0,0,0,0,0,0,0,0,0
coherent,1,0,0,0,0,0,0,0,0,0
cohesion,0,0,0,0,0,0,0,0,0,1
cohesive,1,0,0,0,0,0,0,0,0,1
coincidence,0,0,0,0,0,0,0,0,1,0
cold,0,1,0,0,0,0,0,0,0,0
coldly,0,1,0,0,0,0,0,0,0,0
coldness,0,1,1,0,1,1,0,1,0,0
colic,0,1,0,0,0,0,0,0,0,0
collaborator,0,0,0,0,0,0,0,0,0,1
collapse,0,1,0,0,1,1,0,1,0,0
collateral,0,0,0,0,0,0,0,0,0,1
collectively,1,0,0,0,0,0,0,0,0,1
collision,0,1,1,0,0,0,0,0,0,0
collusion,0,1,1,0,1,1,0,1,0,0
colonel,1,0,0,0,0,0,0,0,0,1
colossal,1,0,0,0,0,0,0,0,0,0
coma,0,1,0,0,0,1,0,1,0,0
comatose,0,1,0,0,0,1,0,1,0,0
combat,0,1,1,0,0,1,0,0,0,0
combatant,0,1,1,0,0,1,0,0,0,0
combative,0,1,1,0,0,1,0,0,0,0
comfort,1,0,0,1,0,0,1,0,0,1
coming,0,0,0,1,0,0,0,0,0,0
commandant,1,0,0,0,0,0,0,0,0,1
commanding,1,0,0,0,0,0,0,0,0,1
commemorate,1,0,0,1,0,0,1,1,0,0
commemoration,1,0,0,1,0,0,1,0,0,0
commemorative,1,0,0,1,0,0,0,0,0,0
commend,1,0,0,0,0,0,0,0,0,0
commendable,1,0,0,0,0,0,1,0,0,1
commentator,1,0,0,0,0,0,0,0,0,0
commerce,0,0,0,0,0,0,0,0,0,1
commission,0,0,0,0,0,0,0,0,0,1
committal,0,1,0,0,0,0,0,1,0,0
committed,1,0,0,0,0,0,0,0,0,1
committee,0,0,0,0,0,0,0,0,0,1
commodore,1,0,0,0,0,0,0,0,0,1
commonplace,0,0,0,1,0,0,0,0,0,1
commonwealth,1,0,0,0,0,0,0,0,0,1
commotion,0,1,1,0,0,0,0,0,0,0
communicate,1,0,0,0,0,0,0,0,0,1
communication,0,0,0,0,0,0,0,0,0,1
communicative,1,0,0,0,0,0,0,0,0,0
communion,1,0,0,0,0,0,1,0,0,1
communism,0,1,1,0,0,1,0,1,0,0
communist,0,1,0,0,0,0,0,0,0,0
community,1,0,0,0,0,0,0,0,0,0
commutation,1,0,0,0,0,0,0,0,0,0
commute,1,0,0,0,0,0,0,0,0,0
compact,0,0,0,0,0,0,0,0,0,1
companion,1,0,0,0,0,0,1,0,0,1
compass,0,0,0,0,0,0,0,0,0,1
compassion,1,0,0,0,0,1,0,0,0,0
compassionate,1,0,0,0,0,0,0,0,0,0
compatibility,1,0,0,0,0,0,0,0,0,0
compatible,1,0,0,0,0,0,0,0,0,0
compelling,1,0,0,0,0,0,0,0,0,0
compensate,1,0,0,1,0,0,1,0,1,1
compensatory,1,0,0,0,0,0,0,0,0,0
competence,1,0,0,0,0,0,0,0,0,1
competency,1,0,0,0,0,0,0,0,0,1
competent,1,0,0,0,0,0,0,0,0,1
competition,0,1,0,1,0,0,0,0,0,0
complacency,1,0,0,0,0,0,0,0,0,0
complain,0,1,1,0,0,0,0,1,0,0
complaint,0,1,1,0,0,0,0,0,0,0
complement,1,0,0,1,0,0,1,0,1,1
complementary,1,0,0,0,0,0,0,0,0,0
completely,1,0,0,0,0,0,0,0,0,0
completeness,1,0,0,0,0,0,0,0,0,0
completing,1,0,0,1,0,0,1,0,0,0
completion,1,0,0,1,0,0,1,0,0,0
complexed,0,1,0,0,0,0,0,0,0,0
complexity,0,1,0,0,0,0,0,0,0,0
compliance,1,0,0,0,0,0,0,0,0,1
compliant,1,0,0,0,0,0,0,0,0,0
complicate,0,1,1,0,0,0,0,0,0,0
complicated,0,1,0,0,0,0,0,0,0,0
complication,0,1,0,0,0,0,0,0,0,0
complicity,1,1,0,0,0,0,0,0,0,0
compliment,1,0,0,1,0,0,1,0,1,1
composed,1,0,0,0,0,0,0,0,0,0
composer,1,0,0,0,0,0,0,0,0,0
compost,0,1,0,0,1,0,0,0,0,0
composure,1,0,0,0,0,0,0,0,0,0
comprehend,1,0,0,0,0,0,0,0,0,0
comprehensive,1,0,0,0,0,0,0,0,0,0
compress,0,0,1,0,0,0,0,0,0,0
comptroller,0,0,0,0,0,0,0,0,0,1
compulsion,0,1,1,0,0,0,0,0,0,0
compulsory,0,1,0,0,0,0,0,0,0,0
comrade,1,0,0,0,0,0,0,0,0,1
conceal,0,1,0,0,0,0,0,1,0,0
concealed,0,1,0,1,0,1,0,0,1,0
concealment,0,1,1,1,0,1,0,0,0,0
conceit,0,1,0,0,0,0,0,0,0,0
conceited,0,1,0,0,0,0,0,0,0,0
concentric,1,0,0,0,0,0,0,0,0,0
concerned,0,0,0,0,0,1,0,1,0,0
conciliation,1,0,0,0,0,0,1,0,0,1
concluding,1,0,0,0,0,0,0,0,0,0
concord,1,0,0,0,0,0,0,0,0,1
concordance,1,0,0,0,0,0,0,0,0,1
concussion,0,1,1,0,0,0,0,1,0,0
condemn,0,1,1,0,0,0,0,0,0,0
condemnation,0,1,1,1,1,1,0,1,0,0
condescending,0,1,0,0,0,0,0,0,0,0
condescension,0,1,1,0,1,0,0,1,0,0
condolence,1,0,0,0,0,0,0,1,0,0
condone,1,0,0,0,0,0,0,0,0,0
conducive,1,0,0,0,0,0,0,0,0,0
conductivity,1,0,0,0,0,0,0,0,0,0
confederate,1,0,0,0,0,0,0,0,0,1
confess,1,1,0,0,0,0,0,0,0,1
confession,0,1,0,1,0,1,0,1,1,0
confessional,0,0,0,0,0,1,0,0,0,1
confide,0,0,0,0,0,0,0,0,0,1
confidence,1,0,0,0,0,1,1,0,0,1
confident,1,0,0,0,0,0,1,0,0,1
confidential,0,0,0,0,0,0,0,0,0,1
confidentially,0,0,0,0,0,0,0,0,0,1
confine,0,1,1,0,0,1,0,1,0,0
confined,0,1,1,0,1,1,0,1,0,0
confinement,0,1,1,0,0,1,0,1,0,0
confirmation,0,0,0,0,0,0,0,0,0,1
confirmed,1,0,0,0,0,0,0,0,0,1
confiscate,0,1,1,0,0,0,0,1,0,0
confiscation,0,1,0,0,0,0,0,0,0,0
conflagration,0,1,1,0,0,1,0,0,0,0
conflict,0,1,1,0,0,1,0,1,0,0
conflicting,0,1,0,0,0,0,0,0,0,0
conformance,1,0,0,0,0,0,0,0,0,0
conformity,0,0,0,0,0,0,0,0,0,1
confound,0,1,0,0,0,0,0,0,0,0
confounded,0,1,0,0,0,0,0,0,0,0
confront,0,0,1,0,0,0,0,0,0,0
